wallet,nft_count,token_ids,contract,snapshot_block,snapshot_time
0xb8445ca92b6effc2495f14a543e4ba52e0b38aed,25,"657,784,836,925,1061,1386,1409,2058,2218,2409,2445,3516,3798,5224,5328,5591,6489,6538,6618,6858,7041,7710,7977,8606,9581",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xb354433bd108e126ebf9180c06f618c60596eb09,25,"19,257,464,941,1060,1237,2461,2538,2638,2728,2782,3231,3294,5137,6256,6826,7626,7763,7769,8572,8613,8664,9120,9751,9982",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x22f4194f6706e70abaa14ab352d0baa6c7ced24a,25,"217,1467,1712,2129,2716,3353,3576,3652,3913,4321,4587,5146,5801,6363,7174,7185,7199,7733,7825,8053,8172,8379,8521,9114,9392",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xdb382e8c08e68d8e8e6f35439b6875c84b3d2887,24,"110,213,316,446,454,548,1017,2490,2506,2727,3784,3892,4275,5979,6236,6832,6854,6921,7492,8033,8528,8870,8905,9763",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xdfb02ffc1ef12c24d6f46ad9fcb70e951445fa42,20,"710,1728,1740,1788,2159,2204,2602,3334,3370,3376,4643,5276,6073,6232,7213,7215,8332,8706,9367,10000",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x8be23edd6c45687ee588cf6e38489db2cfc4ca3c,20,"81,485,588,596,691,1219,3729,3849,4833,5184,5219,6210,7414,7469,8300,9318,9327,9420,9577,9783",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x7e689c1ef962160685da69742170b3629e6299ae,19,"674,794,876,1369,1879,1890,2429,2444,4763,6587,6797,6919,6968,7261,7422,8136,8951,9278,9457",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x8f894b2385315745a813fd42fd2b59ce7fd5698a,18,"871,1134,4729,4894,5207,5369,6126,6664,7216,7476,7757,7817,7896,8292,8459,8687,8879,9412",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xb809e3a36b1a7a7424517282d1b93bcbc9269ce5,17,"227,729,1639,1686,2124,3688,4821,5212,5417,5574,6277,6373,6546,8760,9007,9522,9545",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xc8d8d70173f00d738c66b08c01a4b0deda09dcb9,15,"732,1015,1792,3937,4266,5479,6034,6270,6495,7340,7764,7837,9080,9205,9548",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xfd84ae56da94731107a95a5d6d044f9f0ba5f3c5,13,"631,1421,1536,2748,3833,4143,4243,5524,5528,5630,6207,8768,8803",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xe88afcf7c502f19212455696e40f50c7339f181a,13,"204,206,2559,2871,3185,3601,3690,4895,5286,7573,7736,8019,9307",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x923e0cf9703091e8a857614b5b8baf0eca12ffe0,13,"576,868,1452,1649,2477,3343,3455,4184,4959,5248,5977,7011,9592",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x84feb9075456ca0639e5b8c20f6d82d97df018a0,13,"430,495,3261,3388,4603,4891,5481,5572,6300,7139,8024,8032,9717",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x4d7599644ba181f8c8d9f1a441b89707654e5cc3,12,"3267,3465,5295,5788,6696,7004,7368,7427,8329,8844,9276,9731",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x16d20fcca26b5258acf4e635a2c96ab56b88eec7,12,"1864,2961,3857,5908,7151,8228,8980,9246,9269,9647,9801,9839",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xf7fccc5d1b7bd7aee91dcda6be1998e9b6abf25c,11,"1115,3315,3731,4112,5995,6037,6703,7745,8202,8542,9417",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xdf223a269ce2a5b6845a0ef4a92ecc4fdae69dd5,11,"3917,4463,4856,6523,6557,7040,7094,7243,7454,8161,9195",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xeb943cfb3ed111849e1fac724e469a80f5d126c5,10,"1274,1398,1978,3602,4600,4942,7132,8410,9098,9451",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xe72123badd6e4adc6768eead8ac4c6ad41c611de,10,"448,809,810,913,2244,4127,5576,7445,8313,9611",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xe07c1da899698f97924061932634485fb2d8c61f,10,"2269,4329,6023,6055,7035,7074,7378,8109,8168,9323",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x92e148fd89519030397f839948a6af6e22dbf4a3,10,"98,516,2053,3002,3303,3499,5253,5705,6467,7008",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x6ea81f61ae869fd116a50a271eb3663024299889,10,"3,382,1472,1555,3458,5036,5653,7026,8488,9610",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x53270d44eee663e509f0b715525703b12c353e30,10,"707,882,1379,2198,2914,3250,5217,8489,8936,9053",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x4e13318d066b7d9d911ad97bc3dce73f955cb9a9,10,"199,493,1658,2337,2994,4656,6030,6227,7411,8756",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x4de5e859c1004f8e6ac00b2decb4b5124ee86afd,10,"237,595,1301,1350,2873,3163,3911,4177,5748,8830",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x3b202fe73a4932381aa05e94b6a95fd08174e0ed,10,"376,1523,1748,2196,2391,4595,5836,5854,8298,9227",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x18339ce4dcd270a98eedaf69143b0daca551cfdd,10,"1211,1870,1953,3280,3658,3793,3950,4277,5090,5339",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x02f6f44a82e2cd584eac254cda904550d2afae5a,10,"171,308,1036,1554,2758,4211,5389,5490,6595,6779",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xc0600afc2528e16921853f4136ccba7ceca05fc3,9,"1010,2450,2532,3176,3257,3817,4637,6051,8429",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x52909543c4c7141cb8e0cf1de6bc4936037cf8c6,9,"148,727,1179,3802,4301,6265,9508,9574,9591",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x64fd696beb8486c783cb2242b8c984195ceb3de8,8,"65,1349,1407,3431,5631,7020,8519,8804",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xedd5e266ea99e5808f8c3c67b82b8a08c20411e9,7,"2543,2858,3118,4385,4471,4770,6154",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xdf03408e34e97f822ab2bab3f87f584c18b7a454,7,"3446,5254,5362,5556,7559,7956,9450",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x60ecffcd16b527bf77e6c6d2b02bc5b127123dbe,7,"122,1384,2723,3642,4171,5686,7412",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xcf48a59efeb216c6ab1a8b48e74c9beaf448143b,6,"496,500,601,2968,6881,7210",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xbc37c2d16d28fd721bf66b96bf41fbe2f2e609c8,6,"4426,4511,4699,6383,8083,9196",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
